SOEM (Simple Open EtherCAT Master)
Simple test
Starting simple test
ec_init on \Device\NPF_{D8D267BF-D178-4544-B628-9DE58ABAE75A} succeeded.
1 slaves found and configured.
Slaves mapped, state to SAFE_OP.
segments : 1 : 4 0 0 0
Request operational state for all slaves
Calculated workcounter 3
Operational state reached for all slaves.
Processdata cycle    1, WKC 3 , O: 00 00 I: 00 00 T:698416068292457960
Processdata cycle    2, WKC 3 , O: 00 00 I: 00 00 T:698416068298559880
Processdata cycle    3, WKC 3 , O: 00 00 I: 00 00 T:698416068304558360
Processdata cycle    4, WKC 3 , O: 00 00 I: 00 00 T:698416068310558920
Processdata cycle    5, WKC 3 , O: 00 00 I: 00 00 T:698416068316612800
Processdata cycle    6, WKC 3 , O: 00 00 I: 00 00 T:698416068322530400
Processdata cycle    7, WKC 3 , O: 00 00 I: 00 00 T:698416068328509440
Processdata cycle    8, WKC 3 , O: 00 00 I: 00 00 T:698416068334501840
Processdata cycle    9, WKC 3 , O: 00 00 I: 00 00 T:698416068340501360
Processdata cycle   10, WKC 3 , O: 00 00 I: 00 00 T:698416068346466080
Processdata cycle   11, WKC 3 , O: 00 00 I: 00 00 T:698416068352487120
Processdata cycle  336, WKC 3 , O: 00 00 I: 00 00 T:698416070301987880
Processdata cycle  337, WKC 3 , O: 00 00 I: 00 00 T:698416070307965160
Processdata cycle  338, WKC 3 , O: 00 00 I: 00 00 T:698416070313893720
Processdata cycle  339, WKC 3 , O: 00 00 I: 00 00 T:698416070319941400
Processdata cycle  340, WKC 3 , O: 00 00 I: 00 00 T:698416070325924520
Processdata cycle  341, WKC 3 , O: 00 00 I: 00 00 T:698416070331914880
Processdata cycle  342, WKC 3 , O: 00 00 I: 00 00 T:698416070337894960
Processdata cycle  343, WKC 3 , O: 00 00 I: 00 00 T:698416070343880160
Processdata cycle  344, WKC 3 , O: 00 00 I: 00 00 T:698416070349864400
Processdata cycle  345, WKC 3 , O: 00 00 I: 00 00 T:698416070355834240
Processdata cycle  346, WKC 3 , O: 00 00 I: 00 00 T:698416070361802000
Processdata cycle  347, WKC 3 , O: 00 00 I: 00 00 T:698416070367857840
Processdata cycle  348, WKC 3 , O: 00 00 I: 00 00 T:698416070373840000
Processdata cycle  349, WKC 3 , O: 00 00 I: 00 00 T:698416070379819960
Processdata cycle  350, WKC 3 , O: 00 00 I: 00 00 T:698416070385808360
Processdata cycle  351, WKC 3 , O: 00 00 I: 00 00 T:698416070391791560
Processdata cycle  352, WKC 3 , O: 00 00 I: 00 00 T:698416070397796200
Processdata cycle  353, WKC 3 , O: 00 00 I: 00 00 T:698416070403804920
Processdata cycle  354, WKC 3 , O: 00 00 I: 00 00 T:698416070409829080
Processdata cycle  355, WKC 3 , O: 00 00 I: 00 00 T:698416070415851080
Processdata cycle  356, WKC 3 , O: 00 00 I: 00 00 T:698416070421837320
Processdata cycle  357, WKC 3 , O: 00 00 I: 00 00 T:698416070427828720
Processdata cycle  358, WKC 3 , O: 00 00 I: 00 00 T:698416070433860000
Processdata cycle  359, WKC 3 , O: 00 00 I: 00 00 T:698416070439820640
Processdata cycle  360, WKC 3 , O: 00 00 I: 00 00 T:698416070445817120
Processdata cycle  361, WKC 3 , O: 00 00 I: 00 00 T:698416070451794080
Processdata cycle  362, WKC 3 , O: 00 00 I: 00 00 T:698416070457795680
Processdata cycle  363, WKC 3 , O: 00 00 I: 00 00 T:698416070463714320
Processdata cycle  364, WKC 3 , O: 00 00 I: 00 00 T:698416070469749720
Processdata cycle  365, WKC 3 , O: 00 00 I: 00 00 T:698416070475745160
Processdata cycle  366, WKC 3 , O: 00 00 I: 00 00 T:698416070481706840
Processdata cycle  367, WKC 3 , O: 00 00 I: 00 00 T:698416070487634680
Processdata cycle  368, WKC 3 , O: 00 00 I: 00 00 T:698416070493687480
Processdata cycle  369, WKC 3 , O: 00 00 I: 00 00 T:698416070499675720
Processdata cycle  370, WKC 3 , O: 00 00 I: 00 00 T:698416070505649640
Processdata cycle  371, WKC 3 , O: 00 00 I: 00 00 T:698416070511644120
Processdata cycle  372, WKC 3 , O: 00 00 I: 00 00 T:698416070517562800
Processdata cycle  373, WKC 3 , O: 00 00 I: 00 00 T:698416070523561280
Processdata cycle  374, WKC 3 , O: 00 00 I: 00 00 T:698416070529547600
Processdata cycle  375, WKC 3 , O: 00 00 I: 00 00 T:698416070535518400
Processdata cycle  376, WKC 3 , O: 00 00 I: 00 00 T:698416070541494320
Processdata cycle  377, WKC 3 , O: 00 00 I: 00 00 T:698416070547486720
Processdata cycle  378, WKC 3 , O: 00 00 I: 00 00 T:698416070553476000
Processdata cycle  379, WKC 3 , O: 00 00 I: 00 00 T:698416070559454120
Processdata cycle  380, WKC 3 , O: 00 00 I: 00 00 T:698416070565441320
Processdata cycle  381, WKC 3 , O: 00 00 I: 00 00 T:698416070571432680
Processdata cycle  382, WKC 3 , O: 00 00 I: 00 00 T:698416070577402520
Processdata cycle  383, WKC 3 , O: 00 00 I: 00 00 T:698416070583382600
Processdata cycle  384, WKC 3 , O: 00 00 I: 00 00 T:698416070589379080
Processdata cycle  385, WKC 3 , O: 00 00 I: 00 00 T:698416070595355080
Processdata cycle  386, WKC 3 , O: 00 00 I: 00 00 T:698416070601386400
Processdata cycle  387, WKC 3 , O: 00 00 I: 00 00 T:698416070607497520
Processdata cycle  388, WKC 3 , O: 00 00 I: 00 00 T:698416070613366000
Processdata cycle  389, WKC 3 , O: 00 00 I: 00 00 T:698416070619335840
Processdata cycle  390, WKC 3 , O: 00 00 I: 00 00 T:698416070625303600
Processdata cycle  391, WKC 3 , O: 00 00 I: 00 00 T:698416070631268320
Processdata cycle  392, WKC 3 , O: 00 00 I: 00 00 T:698416070637225920
Processdata cycle  393, WKC 3 , O: 00 00 I: 00 00 T:698416070643225440
Processdata cycle  394, WKC 3 , O: 00 00 I: 00 00 T:698416070649246520
Processdata cycle  395, WKC 3 , O: 00 00 I: 00 00 T:698416070655250120
Processdata cycle  396, WKC 3 , O: 00 00 I: 00 00 T:698416070661251720
Processdata cycle  397, WKC 3 , O: 00 00 I: 00 00 T:698416070667255320
Processdata cycle  398, WKC 3 , O: 00 00 I: 00 00 T:698416070673228280
Processdata cycle  399, WKC 3 , O: 00 00 I: 00 00 T:698416070679163320
Processdata cycle  400, WKC 3 , O: 00 00 I: 00 00 T:698416070685247800
Processdata cycle  401, WKC 3 , O: 00 00 I: 00 00 T:698416070691287320
Processdata cycle  402, WKC 3 , O: 00 00 I: 00 00 T:698416070697277680
Processdata cycle  403, WKC 3 , O: 00 00 I: 00 00 T:698416070703302800
Processdata cycle  404, WKC 3 , O: 00 00 I: 00 00 T:698416070709294160
Processdata cycle  405, WKC 3 , O: 00 00 I: 00 00 T:698416070715246560
Processdata cycle  406, WKC 3 , O: 00 00 I: 00 00 T:698416070721438640
Processdata cycle  407, WKC 3 , O: 00 00 I: 00 00 T:698416070727260000
Processdata cycle  408, WKC 3 , O: 00 00 I: 00 00 T:698416070733403920
Processdata cycle  409, WKC 3 , O: 00 00 I: 00 00 T:698416070739384960
Processdata cycle  410, WKC 3 , O: 00 00 I: 00 00 T:698416070745270920
Processdata cycle  411, WKC 3 , O: 00 00 I: 00 00 T:698416070751348280
Processdata cycle  412, WKC 3 , O: 00 00 I: 00 00 T:698416070757350840
Processdata cycle  413, WKC 3 , O: 00 00 I: 00 00 T:698416070763213160
Processdata cycle  414, WKC 3 , O: 00 00 I: 00 00 T:698416070769306920
Processdata cycle  415, WKC 3 , O: 00 00 I: 00 00 T:698416070775248120
Processdata cycle  416, WKC 3 , O: 00 00 I: 00 00 T:698416070781229240
Processdata cycle  417, WKC 3 , O: 00 00 I: 00 00 T:698416070787209360
Processdata cycle  418, WKC 3 , O: 00 00 I: 00 00 T:698416070793194560
Processdata cycle  419, WKC 3 , O: 00 00 I: 00 00 T:698416070799180720
Processdata cycle  420, WKC 3 , O: 00 00 I: 00 00 T:698416070805172080
Processdata cycle  421, WKC 3 , O: 00 00 I: 00 00 T:698416070811153200
Processdata cycle  422, WKC 3 , O: 00 00 I: 00 00 T:698416070817128160
Processdata cycle  423, WKC 3 , O: 00 00 I: 00 00 T:698416070823080560
Processdata cycle  424, WKC 3 , O: 00 00 I: 00 00 T:698416070829058680
Processdata cycle  425, WKC 3 , O: 00 00 I: 00 00 T:698416070834994680
Processdata cycle  426, WKC 3 , O: 00 00 I: 00 00 T:698416070840983000
Processdata cycle  427, WKC 3 , O: 00 00 I: 00 00 T:698416070846961000
Processdata cycle  428, WKC 3 , O: 00 00 I: 00 00 T:698416070852948280
Processdata cycle  429, WKC 3 , O: 00 00 I: 00 00 T:698416070858929400
Processdata cycle  430, WKC 3 , O: 00 00 I: 00 00 T:698416070864913560
Processdata cycle  431, WKC 3 , O: 00 00 I: 00 00 T:698416070870879360
Processdata cycle  432, WKC 3 , O: 00 00 I: 00 00 T:698416070876902400
Processdata cycle  433, WKC 3 , O: 00 00 I: 00 00 T:698416070882916320
Processdata cycle  434, WKC 3 , O: 00 00 I: 00 00 T:698416070888888160
Processdata cycle  435, WKC 3 , O: 00 00 I: 00 00 T:698416070894883600
Processdata cycle  436, WKC 3 , O: 00 00 I: 00 00 T:698416070900857520
Processdata cycle  437, WKC 3 , O: 00 00 I: 00 00 T:698416070906815120
Processdata cycle  438, WKC 3 , O: 00 00 I: 00 00 T:698416070912795200
Processdata cycle  439, WKC 3 , O: 00 00 I: 00 00 T:698416070918820360
Processdata cycle  440, WKC 3 , O: 00 00 I: 00 00 T:698416070924769720
Processdata cycle  441, WKC 3 , O: 00 00 I: 00 00 T:698416070930771320
Processdata cycle  442, WKC 3 , O: 00 00 I: 00 00 T:698416070936775960
Processdata cycle  443, WKC 3 , O: 00 00 I: 00 00 T:698416070942755000
Processdata cycle  444, WKC 3 , O: 00 00 I: 00 00 T:698416070948736120
Processdata cycle  445, WKC 3 , O: 00 00 I: 00 00 T:698416070954721320
Processdata cycle  446, WKC 3 , O: 00 00 I: 00 00 T:698416070960672800
Processdata cycle  447, WKC 3 , O: 00 00 I: 00 00 T:698416070968738680
Processdata cycle  448, WKC 3 , O: 00 00 I: 00 00 T:698416070974315320
Processdata cycle  449, WKC 3 , O: 00 00 I: 00 00 T:698416070980281080
Processdata cycle  450, WKC 3 , O: 00 00 I: 00 00 T:698416070986303200
Processdata cycle  451, WKC 3 , O: 00 00 I: 00 00 T:698416070992211600
Processdata cycle  452, WKC 3 , O: 00 00 I: 00 00 T:698416070998258240
Processdata cycle  453, WKC 3 , O: 00 00 I: 00 00 T:698416071004217840
Processdata cycle  454, WKC 3 , O: 00 00 I: 00 00 T:698416071010215280
Processdata cycle  455, WKC 3 , O: 00 00 I: 00 00 T:698416071016238400
Processdata cycle  456, WKC 3 , O: 00 00 I: 00 00 T:698416071022202080
Processdata cycle  457, WKC 3 , O: 00 00 I: 00 00 T:698416071028206720
Processdata cycle  458, WKC 3 , O: 00 00 I: 00 00 T:698416071034202200
Processdata cycle  459, WKC 3 , O: 00 00 I: 00 00 T:698416071040418840
Processdata cycle  460, WKC 3 , O: 00 00 I: 00 00 T:698416071046262760
Processdata cycle  461, WKC 3 , O: 00 00 I: 00 00 T:698416071052391320
Processdata cycle  462, WKC 3 , O: 00 00 I: 00 00 T:698416071058302760
Processdata cycle  463, WKC 3 , O: 00 00 I: 00 00 T:698416071064229560
Processdata cycle  464, WKC 3 , O: 00 00 I: 00 00 T:698416071070340760
Processdata cycle  465, WKC 3 , O: 00 00 I: 00 00 T:698416071076230720
Processdata cycle  466, WKC 3 , O: 00 00 I: 00 00 T:698416071082203680
Processdata cycle  467, WKC 3 , O: 00 00 I: 00 00 T:698416071088150960
Processdata cycle  468, WKC 3 , O: 00 00 I: 00 00 T:698416071094037840
Processdata cycle  469, WKC 3 , O: 00 00 I: 00 00 T:698416071100154160
Processdata cycle  470, WKC 3 , O: 00 00 I: 00 00 T:698416071106067680
Processdata cycle  471, WKC 3 , O: 00 00 I: 00 00 T:698416071112004720
Processdata cycle  472, WKC 3 , O: 00 00 I: 00 00 T:698416071117982840
Processdata cycle  473, WKC 3 , O: 00 00 I: 00 00 T:698416071123959400
Processdata cycle  474, WKC 3 , O: 00 00 I: 00 00 T:698416071129963480
Processdata cycle  475, WKC 3 , O: 00 00 I: 00 00 T:698416071135935320
Processdata cycle  476, WKC 3 , O: 00 00 I: 00 00 T:698416071141908280
Processdata cycle  477, WKC 3 , O: 00 00 I: 00 00 T:698416071147889320
Processdata cycle  478, WKC 3 , O: 00 00 I: 00 00 T:698416071153882760
Processdata cycle  479, WKC 3 , O: 00 00 I: 00 00 T:698416071159876120
Processdata cycle  480, WKC 3 , O: 00 00 I: 00 00 T:698416071165844000
Processdata cycle  481, WKC 3 , O: 00 00 I: 00 00 T:698416071171877360
Processdata cycle  482, WKC 3 , O: 00 00 I: 00 00 T:698416071177874800
Processdata cycle  483, WKC 3 , O: 00 00 I: 00 00 T:698416071183858960
Processdata cycle  484, WKC 3 , O: 00 00 I: 00 00 T:698416071189845200
Processdata cycle  485, WKC 3 , O: 00 00 I: 00 00 T:698416071195890800
Processdata cycle  486, WKC 3 , O: 00 00 I: 00 00 T:698416071201885200
Processdata cycle  487, WKC 3 , O: 00 00 I: 00 00 T:698416071207912400
Processdata cycle  488, WKC 3 , O: 00 00 I: 00 00 T:698416071213938600
Processdata cycle  489, WKC 3 , O: 00 00 I: 00 00 T:698416071219913560
Processdata cycle  490, WKC 3 , O: 00 00 I: 00 00 T:698416071225907960
Processdata cycle  491, WKC 3 , O: 00 00 I: 00 00 T:698416071231889080
Processdata cycle  492, WKC 3 , O: 00 00 I: 00 00 T:698416071237873240
Processdata cycle  493, WKC 3 , O: 00 00 I: 00 00 T:698416071243836920
Processdata cycle  494, WKC 3 , O: 00 00 I: 00 00 T:698416071249880520
Processdata cycle  495, WKC 3 , O: 00 00 I: 00 00 T:698416071255856560
Processdata cycle  496, WKC 3 , O: 00 00 I: 00 00 T:698416071261823280
Processdata cycle  497, WKC 3 , O: 00 00 I: 00 00 T:698416071267820800
Processdata cycle  498, WKC 3 , O: 00 00 I: 00 00 T:698416071274788000
Processdata cycle  499, WKC 3 , O: 00 00 I: 00 00 T:698416071280779360
Processdata cycle  500, WKC 3 , O: 00 00 I: 00 00 T:698416071286848800
Processdata cycle  501, WKC 3 , O: 00 00 I: 00 00 T:698416071292751840
Processdata cycle  502, WKC 3 , O: 00 00 I: 00 00 T:698416071298758480
Processdata cycle  503, WKC 3 , O: 00 00 I: 00 00 T:698416071304706880
Processdata cycle  504, WKC 3 , O: 00 00 I: 00 00 T:698416071310709440
Processdata cycle  505, WKC 3 , O: 00 00 I: 00 00 T:698416071316722360
Processdata cycle  506, WKC 3 , O: 00 00 I: 00 00 T:698416071325685280
Processdata cycle  507, WKC 3 , O: 00 00 I: 00 00 T:698416071334666680
Processdata cycle  508, WKC 3 , O: 00 00 I: 00 00 T:698416071340697960
Processdata cycle  509, WKC 3 , O: 00 00 I: 00 00 T:698416071346719000
Processdata cycle  510, WKC 3 , O: 00 00 I: 00 00 T:698416071352669400
Processdata cycle  511, WKC 3 , O: 00 00 I: 00 00 T:698416071358566560
Processdata cycle  512, WKC 3 , O: 00 00 I: 00 00 T:698416071364596800
Processdata cycle  513, WKC 3 , O: 00 00 I: 00 00 T:698416071370635280
Processdata cycle  514, WKC 3 , O: 00 00 I: 00 00 T:698416071376528320
Processdata cycle  515, WKC 3 , O: 00 00 I: 00 00 T:698416071382595440
Processdata cycle  516, WKC 3 , O: 00 00 I: 00 00 T:698416071388598000
Processdata cycle  517, WKC 3 , O: 00 00 I: 00 00 T:698416071394644640
Processdata cycle  518, WKC 3 , O: 00 00 I: 00 00 T:698416071400600160
Processdata cycle  519, WKC 3 , O: 00 00 I: 00 00 T:698416071406527080
Processdata cycle  520, WKC 3 , O: 00 00 I: 00 00 T:698416071412546040
Processdata cycle  521, WKC 3 , O: 00 00 I: 00 00 T:698416071418518920
Processdata cycle  522, WKC 3 , O: 00 00 I: 00 00 T:698416071424488760
Processdata cycle  523, WKC 3 , O: 00 00 I: 00 00 T:698416071430473960
Processdata cycle  524, WKC 3 , O: 00 00 I: 00 00 T:698416071436444840
Processdata cycle  525, WKC 3 , O: 00 00 I: 00 00 T:698416071442438280
Processdata cycle  526, WKC 3 , O: 00 00 I: 00 00 T:698416071448411200
Processdata cycle  527, WKC 3 , O: 00 00 I: 00 00 T:698416071454394320
Processdata cycle  528, WKC 3 , O: 00 00 I: 00 00 T:698416071460387760
Processdata cycle  529, WKC 3 , O: 00 00 I: 00 00 T:698416071466364720
Processdata cycle  530, WKC 3 , O: 00 00 I: 00 00 T:698416071472359200
Processdata cycle  531, WKC 3 , O: 00 00 I: 00 00 T:698416071478337200
Processdata cycle  532, WKC 3 , O: 00 00 I: 00 00 T:698416071484313200
Processdata cycle  533, WKC 3 , O: 00 00 I: 00 00 T:698416071490303560
Processdata cycle  534, WKC 3 , O: 00 00 I: 00 00 T:698416071496293880
Processdata cycle  535, WKC 3 , O: 00 00 I: 00 00 T:698416071502279080
Processdata cycle  536, WKC 3 , O: 00 00 I: 00 00 T:698416071508253000
Processdata cycle  537, WKC 3 , O: 00 00 I: 00 00 T:698416071514273000
Processdata cycle  538, WKC 3 , O: 00 00 I: 00 00 T:698416071522474080
Processdata cycle  539, WKC 3 , O: 00 00 I: 00 00 T:698416071528310840
Processdata cycle  540, WKC 3 , O: 00 00 I: 00 00 T:698416071534297080
Processdata cycle  541, WKC 3 , O: 00 00 I: 00 00 T:698416071540298680
Processdata cycle  542, WKC 3 , O: 00 00 I: 00 00 T:698416071546321800
Processdata cycle  543, WKC 3 , O: 00 00 I: 00 00 T:698416071552227080
Processdata cycle  544, WKC 3 , O: 00 00 I: 00 00 T:698416071558254280
Processdata cycle  545, WKC 3 , O: 00 00 I: 00 00 T:698416071564251800
Processdata cycle  546, WKC 3 , O: 00 00 I: 00 00 T:698416071570302560
Processdata cycle  547, WKC 3 , O: 00 00 I: 00 00 T:698416071576343040
Processdata cycle  548, WKC 3 , O: 00 00 I: 00 00 T:698416071582331280
Processdata cycle  549, WKC 3 , O: 00 00 I: 00 00 T:698416071588318560
Processdata cycle  550, WKC 3 , O: 00 00 I: 00 00 T:698416071594221840
Processdata cycle  551, WKC 3 , O: 00 00 I: 00 00 T:698416071600193760
Processdata cycle  552, WKC 3 , O: 00 00 I: 00 00 T:698416071606222960
Processdata cycle  553, WKC 3 , O: 00 00 I: 00 00 T:698416071612201000
Processdata cycle  554, WKC 3 , O: 00 00 I: 00 00 T:698416071618248680
Processdata cycle  555, WKC 3 , O: 00 00 I: 00 00 T:698416071624328120
Processdata cycle  556, WKC 3 , O: 00 00 I: 00 00 T:698416071630206840
Processdata cycle  557, WKC 3 , O: 00 00 I: 00 00 T:698416071636309800
Processdata cycle  558, WKC 3 , O: 00 00 I: 00 00 T:698416071642333880
Processdata cycle  559, WKC 3 , O: 00 00 I: 00 00 T:698416071648317000
Processdata cycle  560, WKC 3 , O: 00 00 I: 00 00 T:698416071654291960
Processdata cycle  561, WKC 3 , O: 00 00 I: 00 00 T:698416071660277200
Processdata cycle  562, WKC 3 , O: 00 00 I: 00 00 T:698416071666307520
Processdata cycle  563, WKC 3 , O: 00 00 I: 00 00 T:698416071672298800
Processdata cycle  564, WKC 3 , O: 00 00 I: 00 00 T:698416071678290160
Processdata cycle  565, WKC 3 , O: 00 00 I: 00 00 T:698416071684272320
Processdata cycle  566, WKC 3 , O: 00 00 I: 00 00 T:698416071690298480
Processdata cycle  567, WKC 3 , O: 00 00 I: 00 00 T:698416071696325680
Processdata cycle  568, WKC 3 , O: 00 00 I: 00 00 T:698416071702307760
Processdata cycle  569, WKC 3 , O: 00 00 I: 00 00 T:698416071708342200
Processdata cycle  570, WKC 3 , O: 00 00 I: 00 00 T:698416071714334520
Processdata cycle  571, WKC 3 , O: 00 00 I: 00 00 T:698416071720310520
Processdata cycle  572, WKC 3 , O: 00 00 I: 00 00 T:698416071726297800
Processdata cycle  573, WKC 3 , O: 00 00 I: 00 00 T:698416071732291160
Processdata cycle  574, WKC 3 , O: 00 00 I: 00 00 T:698416071738292760
Processdata cycle  575, WKC 3 , O: 00 00 I: 00 00 T:698416071744233880
Processdata cycle  576, WKC 3 , O: 00 00 I: 00 00 T:698416071750339960
Processdata cycle  577, WKC 3 , O: 00 00 I: 00 00 T:698416071756297520
Processdata cycle  578, WKC 3 , O: 00 00 I: 00 00 T:698416071762294000
Processdata cycle  579, WKC 3 , O: 00 00 I: 00 00 T:698416071768308880
Processdata cycle  580, WKC 3 , O: 00 00 I: 00 00 T:698416071774329920
Processdata cycle  581, WKC 3 , O: 00 00 I: 00 00 T:698416071780329440
Processdata cycle  582, WKC 3 , O: 00 00 I: 00 00 T:698416071786304400
Processdata cycle  583, WKC 3 , O: 00 00 I: 00 00 T:698416071792299840
Processdata cycle  584, WKC 3 , O: 00 00 I: 00 00 T:698416071798314840
Processdata cycle  585, WKC 3 , O: 00 00 I: 00 00 T:698416071804295880
Processdata cycle  586, WKC 3 , O: 00 00 I: 00 00 T:698416071810295480
Processdata cycle  587, WKC 3 , O: 00 00 I: 00 00 T:698416071816287800
Processdata cycle  588, WKC 3 , O: 00 00 I: 00 00 T:698416071822278120
Processdata cycle  589, WKC 3 , O: 00 00 I: 00 00 T:698416071828255160
Processdata cycle  590, WKC 3 , O: 00 00 I: 00 00 T:698416071834246520
Processdata cycle  591, WKC 3 , O: 00 00 I: 00 00 T:698416071840222440
Processdata cycle  592, WKC 3 , O: 00 00 I: 00 00 T:698416071846309120
Processdata cycle  593, WKC 3 , O: 00 00 I: 00 00 T:698416071853971560
Processdata cycle  594, WKC 3 , O: 00 00 I: 00 00 T:698416071860240440
Processdata cycle  595, WKC 3 , O: 00 00 I: 00 00 T:698416071866296280
Processdata cycle  596, WKC 3 , O: 00 00 I: 00 00 T:698416071872079760
Processdata cycle  597, WKC 3 , O: 00 00 I: 00 00 T:698416071878075200
Processdata cycle  598, WKC 3 , O: 00 00 I: 00 00 T:698416071884057360
Processdata cycle  599, WKC 3 , O: 00 00 I: 00 00 T:698416071890115280
Processdata cycle  600, WKC 3 , O: 00 00 I: 00 00 T:698416071896049280
Processdata cycle  601, WKC 3 , O: 00 00 I: 00 00 T:698416071902045680
Processdata cycle  602, WKC 3 , O: 00 00 I: 00 00 T:698416071908022720
Processdata cycle  603, WKC 3 , O: 00 00 I: 00 00 T:698416071914024360
Processdata cycle  604, WKC 3 , O: 00 00 I: 00 00 T:698416071919998280
Processdata cycle  605, WKC 3 , O: 00 00 I: 00 00 T:698416071925981400
Processdata cycle  606, WKC 3 , O: 00 00 I: 00 00 T:698416071931985080
Processdata cycle  607, WKC 3 , O: 00 00 I: 00 00 T:698416071937980520
Processdata cycle  608, WKC 3 , O: 00 00 I: 00 00 T:698416071943941160
Processdata cycle  609, WKC 3 , O: 00 00 I: 00 00 T:698416071949925320
Processdata cycle  610, WKC 3 , O: 00 00 I: 00 00 T:698416071956043640
Processdata cycle  611, WKC 3 , O: 00 00 I: 00 00 T:698416071962132320
Processdata cycle  612, WKC 3 , O: 00 00 I: 00 00 T:698416071968171760
Processdata cycle  613, WKC 3 , O: 00 00 I: 00 00 T:698416071974153920
Processdata cycle  614, WKC 3 , O: 00 00 I: 00 00 T:698416071980142160
Processdata cycle  615, WKC 3 , O: 00 00 I: 00 00 T:698416071986096640
Processdata cycle  616, WKC 3 , O: 00 00 I: 00 00 T:698416071992076720
Processdata cycle  617, WKC 3 , O: 00 00 I: 00 00 T:698416071998108000
Processdata cycle  618, WKC 3 , O: 00 00 I: 00 00 T:698416072004134160
Processdata cycle  619, WKC 3 , O: 00 00 I: 00 00 T:698416072010112200
Processdata cycle  620, WKC 3 , O: 00 00 I: 00 00 T:698416072016130200
Processdata cycle  621, WKC 3 , O: 00 00 I: 00 00 T:698416072022126680
Processdata cycle  622, WKC 3 , O: 00 00 I: 00 00 T:698416072028206040
Processdata cycle  623, WKC 3 , O: 00 00 I: 00 00 T:698416072034191240
Processdata cycle  624, WKC 3 , O: 00 00 I: 00 00 T:698416072040191800
Processdata cycle  625, WKC 3 , O: 00 00 I: 00 00 T:698416072046210840
Processdata cycle  626, WKC 3 , O: 00 00 I: 00 00 T:698416072052206280
Processdata cycle  627, WKC 3 , O: 00 00 I: 00 00 T:698416072058216080
Processdata cycle  628, WKC 3 , O: 00 00 I: 00 00 T:698416072064220720
Processdata cycle  629, WKC 3 , O: 00 00 I: 00 00 T:698416072070170080
Processdata cycle  630, WKC 3 , O: 00 00 I: 00 00 T:698416072076318080
Processdata cycle  631, WKC 3 , O: 00 00 I: 00 00 T:698416072082223440
Processdata cycle  632, WKC 3 , O: 00 00 I: 00 00 T:698416072088193280
Processdata cycle  633, WKC 3 , O: 00 00 I: 00 00 T:698416072094134480
Processdata cycle  634, WKC 3 , O: 00 00 I: 00 00 T:698416072100202600
Processdata cycle  635, WKC 3 , O: 00 00 I: 00 00 T:698416072106191960
Processdata cycle  636, WKC 3 , O: 00 00 I: 00 00 T:698416072112129000
Processdata cycle  637, WKC 3 , O: 00 00 I: 00 00 T:698416072118165400
Processdata cycle  638, WKC 3 , O: 00 00 I: 00 00 T:698416072124209000
Processdata cycle  639, WKC 3 , O: 00 00 I: 00 00 T:698416072130168600
Processdata cycle  640, WKC 3 , O: 00 00 I: 00 00 T:698416072136156840
Processdata cycle  641, WKC 3 , O: 00 00 I: 00 00 T:698416072142165560
Processdata cycle  642, WKC 3 , O: 00 00 I: 00 00 T:698416072148168240
Processdata cycle  643, WKC 3 , O: 00 00 I: 00 00 T:698416072154179040
Processdata cycle  644, WKC 3 , O: 00 00 I: 00 00 T:698416072160166320
