SOEM (Simple Open EtherCAT Master)
Simple test
Starting simple test
ec_init on \Device\NPF_{D8D267BF-D178-4544-B628-9DE58ABAE75A} succeeded.
1 slaves found and configured.
Slaves mapped, state to SAFE_OP.
segments : 1 : 8 0 0 0
Request operational state for all slaves
Calculated workcounter 3
Operational state reached for all slaves.
Processdata cycle    1, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417444300316880
Processdata cycle    2, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417444305665000
Processdata cycle    3, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417444311631720
Processdata cycle    4, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417444317631240
Processdata cycle    5, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417444323615520
Processdata cycle    6, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417444329607840
Processdata cycle    7, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417444335587920
Processdata cycle    8, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417444341569040
Processdata cycle    9, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417444347574760
Processdata cycle   10, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417444353502600
Processdata cycle   11, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417444359528760
Processdata cycle  275, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417445949435160
Processdata cycle  276, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417445955445960
Processdata cycle  277, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417445961408640
Processdata cycle  278, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417445967432800
Processdata cycle  279, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417445973453840
Processdata cycle  280, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417445979426000
Processdata cycle  281, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417445985413000
Processdata cycle  282, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417445991392040
Processdata cycle  283, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417445997513480
Processdata cycle  284, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446003360440
Processdata cycle  285, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446009361040
Processdata cycle  286, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446015352320
Processdata cycle  287, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446021310960
Processdata cycle  288, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446027294080
Processdata cycle  289, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446033324360
Processdata cycle  290, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446039277800
Processdata cycle  291, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446045276360
Processdata cycle  292, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446051275880
Processdata cycle  293, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446057282640
Processdata cycle  294, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446063299600
Processdata cycle  295, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446069279680
Processdata cycle  296, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446075266920
Processdata cycle  297, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446081319720
Processdata cycle  298, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446087299800
Processdata cycle  299, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446093319800
Processdata cycle  300, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446099327600
Processdata cycle  301, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446105294320
Processdata cycle  302, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446111249840
Processdata cycle  303, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446117283200
Processdata cycle  304, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446123216200
Processdata cycle  305, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446129256680
Processdata cycle  306, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446135231640
Processdata cycle  307, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446141216840
Processdata cycle  308, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446147290160
Processdata cycle  309, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446153279440
Processdata cycle  310, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446159200160
Processdata cycle  311, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446165166880
Processdata cycle  312, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446171075320
Processdata cycle  313, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446177134280
Processdata cycle  314, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446183132760
Processdata cycle  315, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446189105720
Processdata cycle  316, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446195097120
Processdata cycle  317, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446201095600
Processdata cycle  318, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446207051120
Processdata cycle  319, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446213035280
Processdata cycle  320, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446219021560
Processdata cycle  321, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446224988280
Processdata cycle  322, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446230973480
Processdata cycle  323, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446236968000
Processdata cycle  324, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446242938800
Processdata cycle  325, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446248959520
Processdata cycle  326, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446254961440
Processdata cycle  327, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446260921080
Processdata cycle  328, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446266946200
Processdata cycle  329, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446272904840
Processdata cycle  330, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446278915640
Processdata cycle  331, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446284910080
Processdata cycle  332, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446290893200
Processdata cycle  333, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446296922480
Processdata cycle  334, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446302876960
Processdata cycle  335, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446308846840
Processdata cycle  336, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446314873960
Processdata cycle  337, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446320814120
Processdata cycle  338, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446326757320
Processdata cycle  339, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446332834720
Processdata cycle  340, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446338846560
Processdata cycle  341, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446344872720
Processdata cycle  342, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446350854880
Processdata cycle  343, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446356843160
Processdata cycle  344, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446362779240
Processdata cycle  345, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446368770600
Processdata cycle  346, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446374736280
Processdata cycle  347, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446380785040
Processdata cycle  348, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446386745680
Processdata cycle  349, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446392775920
Processdata cycle  350, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446398716120
Processdata cycle  351, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446404668520
Processdata cycle  352, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446410653720
Processdata cycle  353, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446416653240
Processdata cycle  354, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446422616000
Processdata cycle  355, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446428622720
Processdata cycle  356, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446434610960
Processdata cycle  357, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446440600240
Processdata cycle  358, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446446580280
Processdata cycle  359, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446452566600
Processdata cycle  360, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446458198520
Processdata cycle  361, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446464273800
Processdata cycle  362, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446470237600
Processdata cycle  363, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446476226880
Processdata cycle  364, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446482223360
Processdata cycle  365, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446488217800
Processdata cycle  366, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446494114920
Processdata cycle  367, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446500123640
Processdata cycle  368, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446506171320
Processdata cycle  369, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446512160640
Processdata cycle  370, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446518063920
Processdata cycle  371, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446524091120
Processdata cycle  372, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446530138800
Processdata cycle  373, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446536091240
Processdata cycle  374, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446542072360
Processdata cycle  375, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446548048360
Processdata cycle  376, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446554038680
Processdata cycle  377, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446560026960
Processdata cycle  378, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446566048000
Processdata cycle  379, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446571995360
Processdata cycle  380, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446577931360
Processdata cycle  381, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446583973960
Processdata cycle  382, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446589975560
Processdata cycle  383, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446595952600
Processdata cycle  384, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446601913160
Processdata cycle  385, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446607924000
Processdata cycle  386, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446613843680
Processdata cycle  387, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446619863680
Processdata cycle  388, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446625845880
Processdata cycle  389, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446631873080
Processdata cycle  390, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446637778360
Processdata cycle  391, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446643717480
Processdata cycle  392, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446649787760
Processdata cycle  393, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446655769840
Processdata cycle  394, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446661781680
Processdata cycle  395, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446667678800
Processdata cycle  396, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446673790040
Processdata cycle  397, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446679796760
Processdata cycle  398, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446685768600
Processdata cycle  399, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446691704680
Processdata cycle  400, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446697755440
Processdata cycle  401, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446703659760
Processdata cycle  402, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446709648000
Processdata cycle  403, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446715639360
Processdata cycle  404, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446721629720
Processdata cycle  405, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446727643560
Processdata cycle  406, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446733591960
Processdata cycle  407, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446739595560
Processdata cycle  408, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446745593120
Processdata cycle  409, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446751550640
Processdata cycle  410, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446757546080
Processdata cycle  411, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446763568160
Processdata cycle  412, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446769499080
Processdata cycle  413, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446775500680
Processdata cycle  414, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446781493080
Processdata cycle  415, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446787473200
Processdata cycle  416, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446793498320
Processdata cycle  417, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446799460960
Processdata cycle  418, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446805426720
Processdata cycle  419, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446811461160
Processdata cycle  420, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446817389000
Processdata cycle  421, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446823395720
Processdata cycle  422, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446829396280
Processdata cycle  423, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446835357920
Processdata cycle  424, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446841388160
Processdata cycle  425, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446847352880
Processdata cycle  426, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446853372960
Processdata cycle  427, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446859423720
Processdata cycle  428, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446865451880
Processdata cycle  429, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446871349080
Processdata cycle  430, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446877257480
Processdata cycle  431, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446883241680
Processdata cycle  432, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446889235040
Processdata cycle  433, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446895294000
Processdata cycle  434, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446901243360
Processdata cycle  435, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446907229640
Processdata cycle  436, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446913260920
Processdata cycle  437, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446919228520
Processdata cycle  438, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446925247640
Processdata cycle  439, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446931243120
Processdata cycle  440, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446937292880
Processdata cycle  441, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446943288320
Processdata cycle  442, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446949284840
Processdata cycle  443, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446955294600
Processdata cycle  444, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446961251080
Processdata cycle  445, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446967262920
Processdata cycle  446, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446973240000
Processdata cycle  447, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446979287680
Processdata cycle  448, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446985213440
Processdata cycle  449, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446991181280
Processdata cycle  450, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417446997162360
Processdata cycle  451, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447003178280
Processdata cycle  452, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447009244440
Processdata cycle  453, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447015251080
Processdata cycle  454, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447021170800
Processdata cycle  455, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447027125280
Processdata cycle  456, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447033149440
Processdata cycle  457, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447039119280
Processdata cycle  458, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447045153640
Processdata cycle  459, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447051126520
Processdata cycle  460, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447057144520
Processdata cycle  461, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447063105160
Processdata cycle  462, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447069096560
Processdata cycle  463, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447075038720
Processdata cycle  464, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447081032080
Processdata cycle  465, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447087055200
Processdata cycle  466, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447092949320
Processdata cycle  467, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447098995960
Processdata cycle  468, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447105006760
Processdata cycle  469, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447110931600
Processdata cycle  470, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447119343640
Processdata cycle  471, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447125916600
Processdata cycle  472, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447131943800
Processdata cycle  473, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447137892160
Processdata cycle  474, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447143882480
Processdata cycle  475, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447149800080
Processdata cycle  476, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447155847760
Processdata cycle  477, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447161837080
Processdata cycle  478, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447167786440
Processdata cycle  479, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447173722520
Processdata cycle  480, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447179769200
Processdata cycle  481, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447185740000
Processdata cycle  482, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447191742640
Processdata cycle  483, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447197661280
Processdata cycle  484, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447203655720
Processdata cycle  485, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447209644040
Processdata cycle  486, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447215608760
Processdata cycle  487, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447221632840
Processdata cycle  488, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447227595520
Processdata cycle  489, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447233569520
Processdata cycle  490, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447239580320
Processdata cycle  491, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447245578800
Processdata cycle  492, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447251541480
Processdata cycle  493, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447257520600
Processdata cycle  494, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447263499640
Processdata cycle  495, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447269510440
Processdata cycle  496, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447275497680
Processdata cycle  497, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447281500320
Processdata cycle  498, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447287474240
Processdata cycle  499, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447293447200
Processdata cycle  500, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447299433400
Processdata cycle  501, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447305417640
Processdata cycle  502, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447311472440
Processdata cycle  503, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447317398320
Processdata cycle  504, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447323373280
Processdata cycle  505, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447329358480
Processdata cycle  506, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447335348800
Processdata cycle  507, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447341365720
Processdata cycle  508, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447347363240
Processdata cycle  509, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447353378120
Processdata cycle  510, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447359456520
Processdata cycle  511, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447365464320
Processdata cycle  512, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447371455600
Processdata cycle  513, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447377299520
Processdata cycle  514, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447383342080
Processdata cycle  515, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447389300680
Processdata cycle  516, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447395407720
Processdata cycle  517, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447401245480
Processdata cycle  518, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447407276760
Processdata cycle  519, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447413200560
Processdata cycle  520, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447419231840
Processdata cycle  521, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447425190400
Processdata cycle  522, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447431206320
Processdata cycle  523, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447437192600
Processdata cycle  524, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447443135800
Processdata cycle  525, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447449223400
Processdata cycle  526, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447455135880
Processdata cycle  527, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447461119120
Processdata cycle  528, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447467114560
Processdata cycle  529, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447472990160
Processdata cycle  530, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447479082920
Processdata cycle  531, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447485058920
Processdata cycle  532, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447491028760
Processdata cycle  533, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447496995560
Processdata cycle  534, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447503004320
Processdata cycle  535, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447508982320
Processdata cycle  536, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447514983920
Processdata cycle  537, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447520956880
Processdata cycle  538, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447526941080
Processdata cycle  539, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447532948760
Processdata cycle  540, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447538943240
Processdata cycle  541, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447544908920
Processdata cycle  542, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447550875760
Processdata cycle  543, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447556860960
Processdata cycle  544, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447562873840
Processdata cycle  545, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447568828320
Processdata cycle  546, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447574815560
Processdata cycle  547, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447580804840
Processdata cycle  548, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447586777800
Processdata cycle  549, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447592750680
Processdata cycle  550, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447598758480
Processdata cycle  551, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417447604721120
